Tahun,Provinsi,APM_SD,APM_SMP,APM_SMA,IPM_Laki_Laki,IPM_Perempuan,PPK,PSN (Stunting),RLS
2019,Daerah Istimewa Yogyakarta,99.53,84.04,70.49,85.08,81.32,14394.0,13.06,9.38
2019,Daerah Khusus Jakarta,98.12,81.68,60.24,86.84,84.17,18527.0,0.72,11.06
2019,Gorontalo,98.41,70.28,57.52,74.93,66.81,10075.0,12.56,7.69
2019,Jambi,99.07,79.48,60.92,79.14,71.58,10592.0,7.94,8.45
2019,Jawa Barat,98.27,81.26,57.53,79.33,72.4,11152.0,10.1,8.37
2019,Jawa Tengah,97.77,79.84,59.35,78.32,73.41,11102.0,13.74,7.53
2019,Jawa Timur,98.01,82.84,61.77,79.83,74.47,11739.0,12.9,7.59
2019,Kalimantan Barat,97.09,66.67,51.21,76.3,67.87,9055.0,31.26,7.31
2019,Kalimantan Selatan,98.81,74.84,57.82,79.89,72.68,12253.0,14.42,8.2
2019,Kalimantan Tengah,99.14,77.71,53.82,78.7,71.18,11236.0,24.9,8.51
2019,Kalimantan Timur,98.41,80.42,68.55,83.74,73.7,12359.0,14.68,9.7
2019,Kalimantan Utara,93.15,78.42,64.39,77.77,69.51,9343.0,33.5,8.94
2019,Kepulauan Bangka Belitung,97.73,74.13,58.41,78.57,71.88,12959.0,4.12,7.98
2019,Kepulauan Riau,99.13,85.54,72.97,83.44,79.49,14466.0,11.36,9.99
2019,Lampung,99.24,80.4,59.41,77.52,71.24,10114.0,6.22,7.92
2019,Maluku,96.21,74.68,64.23,77.35,72.63,8887.0,7.68,9.81
2019,Maluku Utara,97.09,76.2,63.95,77.11,70.26,8308.0,10.08,9.0
2019,Nusa Tenggara Barat,98.87,83.92,66.04,77.9,71.6,10640.0,22.36,7.27
2019,Nusa Tenggara Timur,96.16,69.19,53.68,73.52,69.0,7769.0,28.16,7.55
2019,Papua,79.19,57.19,44.32,78.64,71.31,7336.0,4.38,6.65
2019,Papua Barat,93.76,69.92,63.15,75.44,62.52,8125.0,12.58,7.44
2019,Papua Barat Daya,92.39,69.55,51.35,77.1,65.2,7682.0,20.08,7.77
2019,Papua Pegunungan,73.03,50.58,32.51,59.65,52.39,4467.0,8.88,3.59
2019,Papua Selatan,85.82,52.14,38.12,74.8,62.95,8589.0,9.46,7.76
2019,Papua Tengah,70.73,48.75,28.23,65.45,53.79,6642.0,15.26,5.5
2019,Riau,97.32,79.94,63.55,80.06,72.41,11255.0,9.36,9.03
2019,Sulawesi Barat,95.86,69.36,57.64,74.93,68.26,9235.0,21.08,7.73
2019,Sulawesi Selatan,98.06,75.82,60.14,79.45,74.92,11118.0,13.2,8.26
2019,Sulawesi Tengah,93.17,73.82,64.66,76.17,70.95,9604.0,14.22,8.75
2019,Sulawesi Tenggara,97.53,76.95,62.92,78.18,71.84,9436.0,20.98,8.91
2019,Sulawesi Utara,94.97,74.3,62.98,79.15,76.13,11115.0,6.16,9.43
2019,Sumatera Barat,98.67,78.1,68.53,79.95,76.89,10925.0,21.16,8.92
2019,Sumatera Selatan,97.91,77.58,59.92,77.99,73.38,10937.0,2.92,8.18
2019,Sumatera Utara,97.67,80.26,67.53,80.14,73.9,10649.0,7.74,9.45
2020,Aceh,99.03,86.87,70.7,79.85,74.35,9492.0,13.4,9.33
2020,Bali,96.84,87.26,73.29,81.96,78.53,13929.0,9.4,8.95
2020,Banten,97.95,82.73,59.06,80.81,75.62,11964.0,4.9,8.89
2020,Bengkulu,98.65,79.77,65.82,79.34,73.14,10380.0,8.3,8.84
2020,Daerah Istimewa Yogyakarta,99.59,83.98,70.98,85.08,81.32,14015.0,11.9,9.55
2020,Daerah Khusus Jakarta,98.05,82.47,60.42,86.84,84.17,18227.0,0.1,11.13
2020,Gorontalo,98.5,70.68,57.86,74.93,66.81,10020.0,11.0,7.82
2020,Jambi,99.11,79.93,61.38,79.14,71.58,10392.0,7.6,8.55
2020,Jawa Barat,98.37,82.06,57.9,79.33,72.4,10845.0,9.0,8.55
2020,Jawa Tengah,97.9,80.53,59.74,78.32,73.41,10930.0,13.1,7.69
2020,Jawa Timur,97.99,83.53,62.24,79.83,74.47,11601.0,11.5,7.78
2020,Kalimantan Barat,97.36,67.42,51.7,76.3,67.87,8930.0,27.4,7.37
2020,Kalimantan Selatan,98.76,75.51,58.25,79.89,72.68,12032.0,13.1,8.29
2020,Kalimantan Tengah,99.11,78.45,54.08,78.7,71.18,11154.0,22.2,8.59
2020,Kalimantan Timur,98.44,81.28,69.0,83.74,73.7,11728.0,14.5,9.77
2020,Kalimantan Utara,93.46,79.09,64.75,77.77,69.51,8756.0,28.7,9.0
2020,Kepulauan Bangka Belitung,97.73,74.59,58.82,78.57,71.88,12794.0,3.3,8.06
2020,Kepulauan Riau,99.16,86.47,73.45,83.44,79.49,14209.0,9.2,10.12
2020,Lampung,99.16,81.17,59.58,77.52,71.24,9982.0,5.3,8.05
2020,Maluku,96.85,75.15,64.81,77.35,72.63,8732.0,8.3,9.93
2020,Maluku Utara,97.21,76.9,64.25,77.11,70.26,8032.0,9.3,9.04
2020,Nusa Tenggara Barat,98.78,84.98,66.81,77.9,71.6,10351.0,20.2,7.31
2020,Nusa Tenggara Timur,96.09,69.82,54.09,73.52,69.0,7598.0,26.3,7.63
2020,Papua,79.34,57.95,44.73,78.64,71.31,6954.0,4.7,6.69
2020,Papua Barat,93.88,70.51,63.62,75.44,62.52,8086.0,12.0,7.6
2020,Papua Barat Daya,92.69,70.48,52.58,77.1,65.2,7915.0,17.7,7.9
2020,Papua Pegunungan,73.33,51.51,33.74,59.65,52.39,4700.0,5.9,3.72
2020,Papua Selatan,86.12,53.07,39.35,74.8,62.95,8822.0,11.3,7.89
2020,Papua Tengah,71.03,49.68,29.46,65.45,53.79,6875.0,16.6,5.63
2020,Riau,97.73,80.48,64.01,80.06,72.41,10675.0,7.7,9.14
2020,Sulawesi Barat,95.8,69.98,58.05,74.93,68.26,9168.0,22.7,7.89
2020,Sulawesi Selatan,97.98,76.17,60.32,79.45,74.92,11079.0,11.9,8.38
2020,Sulawesi Tengah,93.24,74.42,65.02,76.17,70.95,9335.0,13.7,8.83
2020,Sulawesi Tenggara,97.7,77.64,63.41,78.18,71.84,9331.0,16.7,9.04
2020,Sulawesi Utara,95.13,74.82,63.43,79.15,76.13,10791.0,5.3,9.49
2020,Sumatera Barat,98.8,78.41,68.9,79.95,76.89,10733.0,17.5,8.99
2020,Sumatera Selatan,97.91,77.97,60.45,77.99,73.38,10652.0,2.3,8.24
2020,Sumatera Utara,97.73,80.56,68.0,80.14,73.9,10420.0,6.8,9.54
2021,Aceh,98.95,86.95,70.8,79.85,74.35,9572.0,12.1,9.37
2021,Bali,97.2,87.11,74.82,81.96,78.53,13820.0,5.0,9.06
2021,Banten,98.15,84.28,59.69,80.81,75.62,12033.0,6.7,8.93
2021,Bengkulu,98.61,80.25,66.08,79.34,73.14,10487.0,6.3,8.87
2021,Daerah Istimewa Yogyakarta,99.44,83.62,71.42,85.08,81.32,14111.0,10.6,9.64
2021,Daerah Khusus Jakarta,98.22,83.01,60.53,86.84,84.17,18520.0,3.2,11.17
2021,Gorontalo,98.65,71.15,58.21,74.93,66.81,10157.0,8.5,7.9
2021,Jambi,99.41,79.88,61.56,79.14,71.58,10588.0,3.0,8.6
2021,Jawa Barat,98.37,82.88,58.58,79.33,72.4,10934.0,8.3,8.61
2021,Jawa Tengah,98.22,80.99,60.46,78.32,73.41,11034.0,9.0,7.75
2021,Jawa Timur,97.9,83.8,62.63,79.83,74.47,11707.0,10.7,7.88
2021,Kalimantan Barat,97.42,68.11,51.77,76.3,67.87,8974.0,21.0,7.45
2021,Kalimantan Selatan,98.94,75.88,58.37,79.89,72.68,12143.0,10.4,8.34
2021,Kalimantan Tengah,99.01,78.8,54.25,78.7,71.18,11182.0,10.8,8.64
2021,Kalimantan Timur,98.36,81.3,69.29,83.74,73.7,12116.0,11.8,9.84
2021,Kalimantan Utara,93.38,79.21,65.37,77.77,69.51,9075.0,18.5,9.11
2021,Kepulauan Bangka Belitung,97.89,74.6,58.79,78.57,71.88,12819.0,5.9,8.08
2021,Kepulauan Riau,99.26,86.6,73.36,83.44,79.49,14122.0,7.6,10.18
2021,Lampung,99.1,82.03,60.31,77.52,71.24,10038.0,6.1,8.08
2021,Maluku,96.92,75.53,64.71,77.35,72.63,8770.0,6.8,10.03
2021,Maluku Utara,97.2,77.03,64.11,77.11,70.26,8140.0,13.0,9.09
2021,Nusa Tenggara Barat,98.81,85.28,67.09,77.9,71.6,10377.0,21.7,7.38
2021,Nusa Tenggara Timur,96.04,69.99,54.29,73.52,69.0,7554.0,22.6,7.69
2021,Papua,80.38,57.93,44.41,78.64,71.31,6955.0,11.4,6.76
2021,Papua Barat,94.09,70.52,63.51,75.44,62.52,7929.0,12.8,7.69
2021,Papua Barat Daya,93.0,71.41,53.81,77.1,65.2,8147.0,13.8,8.02
2021,Papua Pegunungan,73.64,52.44,34.97,59.65,52.39,4932.0,7.5,3.84
2021,Papua Selatan,86.43,54.0,40.58,74.8,62.95,9054.0,13.1,8.01
2021,Papua Tengah,71.34,50.61,30.69,65.45,53.79,7107.0,6.6,5.75
2021,Riau,97.85,80.52,64.0,80.06,72.41,10736.0,6.0,9.19
2021,Sulawesi Barat,95.68,70.03,59.77,74.93,68.26,9153.0,19.3,7.96
2021,Sulawesi Selatan,98.26,77.02,60.35,79.45,74.92,11184.0,10.4,8.46
2021,Sulawesi Tengah,93.33,74.99,65.44,76.17,70.95,9378.0,13.2,8.89
2021,Sulawesi Tenggara,98.15,77.86,63.7,78.18,71.84,9381.0,18.5,9.13
2021,Sulawesi Utara,95.39,74.94,63.33,79.15,76.13,10882.0,3.0,9.62
2021,Sumatera Barat,98.82,78.75,68.99,79.95,76.89,10790.0,15.1,9.07
2021,Sumatera Selatan,98.0,78.31,60.53,77.99,73.38,10662.0,4.4,8.3
2021,Sumatera Utara,97.69,81.13,67.99,80.14,73.9,10499.0,6.7,9.58
2022,Aceh,99.07,88.21,71.16,79.85,74.35,9963.0,8.0,9.44
2022,Bali,97.46,86.88,74.73,81.96,78.53,13942.0,4.5,9.39
2022,Banten,97.93,84.67,59.54,80.81,75.62,12216.0,6.8,9.13
2022,Bengkulu,98.6,80.25,66.61,79.34,73.14,10840.0,4.8,8.91
2022,Daerah Istimewa Yogyakarta,99.43,85.28,74.5,85.08,81.32,14482.0,9.2,9.75
2022,Daerah Khusus Jakarta,98.37,84.22,60.88,86.84,84.17,18927.0,1.2,11.31
2022,Gorontalo,98.74,71.66,58.47,74.93,66.81,10687.0,7.5,8.02
2022,Jambi,99.33,79.93,60.73,79.14,71.58,10871.0,4.1,8.68
2022,Jawa Barat,98.29,82.8,58.6,79.33,72.4,11277.0,6.9,8.78
2022,Jawa Tengah,98.39,81.02,61.17,78.32,73.41,11377.0,9.4,7.93
2022,Jawa Timur,98.09,83.8,62.1,79.83,74.47,11992.0,9.5,8.03
2022,Kalimantan Barat,97.52,68.32,51.87,76.3,67.87,9355.0,16.3,7.59
2022,Kalimantan Selatan,99.12,76.28,59.61,79.89,72.68,12469.0,9.3,8.46
2022,Kalimantan Tengah,99.11,78.75,55.69,78.7,71.18,11458.0,10.1,8.65
2022,Kalimantan Timur,98.45,82.65,69.1,83.74,73.7,12641.0,13.5,9.92
2022,Kalimantan Utara,93.69,79.38,65.65,77.77,69.51,9350.0,16.4,9.27
2022,Kepulauan Bangka Belitung,98.01,74.68,59.65,78.57,71.88,13358.0,3.9,8.11
2022,Kepulauan Riau,99.2,86.76,73.54,83.44,79.49,14469.0,4.9,10.37
2022,Lampung,99.29,82.07,61.96,77.52,71.24,10336.0,4.5,8.18
2022,Maluku,96.9,78.37,64.57,77.35,72.63,8876.0,9.9,10.19
2022,Maluku Utara,97.27,77.41,65.35,77.11,70.26,8398.0,12.3,9.24
2022,Nusa Tenggara Barat,98.83,86.05,67.61,77.9,71.6,10681.0,18.5,7.61
2022,Nusa Tenggara Timur,96.08,70.05,56.0,73.52,69.0,7877.0,22.4,7.7
2022,Papua,81.66,59.14,47.63,78.64,71.31,7146.0,9.1,7.02
2022,Papua Barat,94.31,71.38,63.66,75.44,62.52,8101.0,11.9,7.84
2022,Papua Barat Daya,93.3,72.34,55.03,77.1,65.2,8379.0,13.2,8.14
2022,Papua Pegunungan,73.94,53.37,36.19,59.65,52.39,5164.0,2.3,3.96
2022,Papua Selatan,86.73,54.93,41.8,74.8,62.95,9286.0,16.5,8.13
2022,Papua Tengah,71.64,51.54,31.91,65.45,53.79,7339.0,13.4,5.87
2022,Riau,97.8,80.43,63.87,80.06,72.41,11158.0,4.2,9.22
2022,Sulawesi Barat,95.81,70.34,60.24,74.93,68.26,9358.0,23.1,8.08
2022,Sulawesi Selatan,98.41,77.42,60.44,79.45,74.92,11430.0,9.0,8.63
2022,Sulawesi Tengah,93.25,75.63,65.72,76.17,70.95,9696.0,13.1,8.89
2022,Sulawesi Tenggara,98.27,77.77,64.11,78.18,71.84,9708.0,11.0,9.25
2022,Sulawesi Utara,95.44,76.11,63.3,79.15,76.13,11179.0,2.3,9.68
2022,Sumatera Barat,98.8,78.86,68.38,79.95,76.89,11130.0,10.3,9.18
2022,Sumatera Selatan,98.08,78.68,61.0,77.99,73.38,11109.0,3.1,8.37
2022,Sumatera Utara,98.0,81.84,68.27,80.14,73.9,10848.0,5.5,9.71
2023,Aceh,98.97,84.85,71.7,79.85,74.35,10334.0,7.5,9.55
2023,Bali,97.77,84.78,75.6,81.96,78.53,14382.0,3.2,9.45
2023,Banten,97.97,85.43,60.42,80.81,75.62,12601.0,4.0,9.15
2023,Bengkulu,98.61,81.08,67.09,79.34,73.14,11172.0,4.5,9.03
2023,Daerah Istimewa Yogyakarta,99.36,85.62,76.37,85.08,81.32,14924.0,8.9,9.83
2023,Daerah Khusus Jakarta,98.44,84.95,60.81,86.84,84.17,19373.0,1.0,11.45
2023,Gorontalo,98.69,73.55,60.18,74.93,66.81,11069.0,5.2,8.1
2023,Jambi,99.33,80.23,60.6,79.14,71.58,11160.0,3.7,8.81
2023,Jawa Barat,98.2,83.61,59.01,79.33,72.4,11695.0,6.3,8.83
2023,Jawa Tengah,98.46,81.56,61.46,78.32,73.41,11835.0,9.1,8.01
2023,Jawa Timur,98.04,83.91,62.59,79.83,74.47,12421.0,6.9,8.11
2023,Kalimantan Barat,97.7,70.85,54.76,76.3,67.87,9810.0,17.5,7.71
2023,Kalimantan Selatan,99.14,77.44,59.83,79.89,72.68,12953.0,8.7,8.55
2023,Kalimantan Tengah,99.05,79.07,55.63,78.7,71.18,11878.0,10.1,8.73
2023,Kalimantan Timur,98.53,83.36,69.89,83.74,73.7,13202.0,10.2,9.99
2023,Kalimantan Utara,94.73,80.53,66.7,77.77,69.51,9734.0,8.9,9.34
2023,Kepulauan Bangka Belitung,98.11,77.0,60.72,78.57,71.88,13589.0,3.2,8.25
2023,Kepulauan Riau,99.29,86.78,74.11,83.44,79.49,14998.0,3.8,10.41
2023,Lampung,99.22,80.64,62.84,77.52,71.24,10769.0,3.9,8.29
2023,Maluku,97.27,78.58,66.16,77.35,72.63,9278.0,5.2,10.2
2023,Maluku Utara,97.36,78.53,65.75,77.11,70.26,8834.0,6.8,9.26
2023,Nusa Tenggara Barat,98.76,84.03,68.04,77.9,71.6,11095.0,15.8,7.74
2023,Nusa Tenggara Timur,95.98,73.47,58.15,73.52,69.0,8248.0,17.4,7.82
2023,Papua,80.67,60.23,48.32,78.64,71.31,7562.0,10.9,7.15
2023,Papua Barat,94.52,74.7,65.92,75.44,62.52,8404.0,10.9,7.93
2023,Papua Barat Daya,93.6,73.27,56.26,77.1,65.2,8611.0,7.0,8.27
2023,Papua Pegunungan,74.24,54.3,37.42,59.65,52.39,5396.0,1.4,4.09
2023,Papua Selatan,87.03,55.86,43.03,74.8,62.95,9518.0,13.7,8.26
2023,Papua Tengah,71.94,52.47,33.14,65.45,53.79,7571.0,9.7,6.0
2023,Riau,98.13,80.76,64.81,80.06,72.41,11448.0,3.0,9.32
2023,Sulawesi Barat,95.92,72.39,61.17,74.93,68.26,9718.0,23.2,8.13
2023,Sulawesi Selatan,98.41,77.98,60.57,79.45,74.92,11841.0,8.2,8.76
2023,Sulawesi Tengah,93.31,76.8,66.18,76.17,70.95,10149.0,11.3,8.96
2023,Sulawesi Tenggara,98.48,76.54,64.0,78.18,71.84,10117.0,10.3,9.31
2023,Sulawesi Utara,95.68,76.56,63.86,79.15,76.13,11497.0,2.4,9.77
2023,Sumatera Barat,98.89,80.22,69.18,79.95,76.89,11380.0,8.8,9.28
2023,Sumatera Selatan,98.12,79.12,61.24,77.99,73.38,11472.0,1.8,8.5
2023,Sumatera Utara,97.95,82.09,68.67,80.14,73.9,11049.0,4.5,9.82
2024,Aceh,97.96,84.22,70.94,79.85,74.35,10811.0,5.32,9.64
2024,Bali,98.7,86.3,74.19,81.96,78.53,14920.0,1.29,9.54
2024,Banten,98.09,83.68,63.5,80.81,75.62,13097.0,3.74,9.23
2024,Bengkulu,98.33,82.36,69.14,79.34,73.14,11733.0,3.21,9.04
2024,Daerah Istimewa Yogyakarta,99.43,90.14,77.86,85.08,81.32,15361.0,7.86,9.92
2024,Daerah Khusus Jakarta,98.39,88.67,64.85,86.84,84.17,19953.0,1.07,11.49
2024,Gorontalo,98.2,72.51,61.23,74.93,66.81,11539.0,3.36,8.29
2024,Jambi,98.17,79.65,62.48,79.14,71.58,11621.0,2.64,8.9
2024,Jawa Barat,98.53,84.61,60.68,79.33,72.4,12157.0,5.35,8.87
2024,Jawa Tengah,98.39,81.03,62.56,78.32,73.41,12276.0,7.94,8.02
2024,Jawa Timur,98.81,84.52,64.77,79.83,74.47,12852.0,5.4,8.28
2024,Kalimantan Barat,98.6,72.9,57.18,76.3,67.87,10321.0,14.06,7.78
2024,Kalimantan Selatan,98.68,78.14,60.26,79.89,72.68,13399.0,7.27,8.62
2024,Kalimantan Tengah,98.35,80.49,58.05,78.7,71.18,12303.0,6.4,8.81
2024,Kalimantan Timur,98.59,83.7,72.37,83.74,73.7,13793.0,9.08,10.02
2024,Kalimantan Utara,95.18,81.61,67.9,77.77,69.51,10197.0,2.75,9.35
2024,Kepulauan Bangka Belitung,98.29,77.59,61.71,78.57,71.88,13667.0,2.97,8.33
2024,Kepulauan Riau,98.71,87.1,77.54,83.44,79.49,15573.0,1.91,10.5
2024,Lampung,98.33,81.4,64.54,77.52,71.24,11258.0,3.32,8.36
2024,Maluku,97.27,79.72,69.61,77.35,72.63,9684.0,4.58,10.26
2024,Maluku Utara,96.41,79.34,68.02,77.11,70.26,9320.0,5.98,9.37
2024,Nusa Tenggara Barat,98.57,83.55,71.09,77.9,71.6,11606.0,14.16,7.87
2024,Nusa Tenggara Timur,97.01,73.72,60.73,73.52,69.0,8534.0,14.71,8.02
2024,Papua,92.52,75.41,61.33,78.64,71.31,11037.0,12.53,9.82
2024,Papua Barat,95.15,72.1,61.18,75.44,62.52,8805.0,10.48,7.86
2024,Papua Barat Daya,95.39,72.31,68.52,77.1,65.2,8733.0,3.73,8.39
2024,Papua Pegunungan,75.4,58.83,45.6,59.65,52.39,5707.0,0.0,4.21
2024,Papua Selatan,85.86,52.03,44.79,74.8,62.95,9756.0,14.76,8.38
2024,Papua Tengah,69.03,57.49,36.84,65.45,53.79,7809.0,8.31,6.12
2024,Riau,98.45,81.14,68.04,80.06,72.41,11857.0,1.41,9.43
2024,Sulawesi Barat,96.82,71.77,62.1,74.93,68.26,10208.0,23.73,8.15
2024,Sulawesi Selatan,97.81,76.84,62.71,79.45,74.92,12275.0,6.95,8.86
2024,Sulawesi Tengah,94.84,77.55,65.62,76.17,70.95,10536.0,10.57,9.04
2024,Sulawesi Tenggara,97.33,77.12,66.66,78.18,71.84,10606.0,7.63,9.42
2024,Sulawesi Utara,95.87,77.27,65.47,79.15,76.13,11998.0,1.46,9.84
2024,Sumatera Barat,98.89,82.94,72.5,79.95,76.89,11718.0,5.71,9.44
2024,Sumatera Selatan,97.53,77.58,62.7,77.99,73.38,12015.0,1.52,8.57
2024,Sumatera Utara,97.68,82.15,69.72,80.14,73.9,11460.0,3.69,9.93
2025,Aceh,96.32,81.37,70.36,79.85,74.35,11191.0,3.14,9.74
2025,Bali,97.05,84.81,76.06,81.96,78.53,15383.0,0.0,9.67
2025,Banten,97.09,81.28,65.28,80.81,75.62,13498.0,3.48,9.33
2025,Bengkulu,96.12,78.83,69.32,79.34,73.14,12197.0,1.92,9.13
2025,Daerah Istimewa Yogyakarta,98.77,88.67,78.42,85.08,81.32,15855.0,6.82,10.03
2025,Daerah Khusus Jakarta,98.47,87.55,69.9,86.84,84.17,20676.0,1.14,11.58
2025,Gorontalo,95.75,72.95,64.63,74.93,66.81,11937.0,1.52,8.4
2025,Jambi,97.02,78.47,63.05,79.14,71.58,12018.0,1.58,9.01
2025,Jawa Barat,98.02,83.84,67.33,79.33,72.4,12447.0,4.4,8.99
2025,Jawa Tengah,97.21,80.29,67.81,78.32,73.41,12746.0,6.78,8.13
2025,Jawa Timur,98.22,84.49,70.64,79.83,74.47,13509.0,3.9,8.39
2025,Kalimantan Barat,95.65,72.48,57.6,76.3,67.87,10689.0,10.62,7.88
2025,Kalimantan Selatan,97.79,78.54,59.77,79.89,72.68,13757.0,5.84,8.72
2025,Kalimantan Tengah,97.55,78.91,63.31,78.7,71.18,12612.0,2.7,8.9
2025,Kalimantan Timur,97.68,82.01,73.96,83.74,73.7,14254.0,7.96,10.13
2025,Kalimantan Utara,97.05,81.49,73.13,77.77,69.51,10568.0,0.0,9.47
2025,Kepulauan Bangka Belitung,97.0,74.06,65.94,78.57,71.88,13837.0,2.74,8.42
2025,Kepulauan Riau,98.2,83.55,76.54,83.44,79.49,15881.0,0.02,10.58
2025,Lampung,97.64,78.47,67.22,77.52,71.24,11683.0,2.74,8.45
2025,Maluku,95.29,77.02,66.29,77.35,72.63,9900.0,3.96,10.39
2025,Maluku Utara,95.9,78.65,62.32,77.11,70.26,9613.0,5.16,9.48
2025,Nusa Tenggara Barat,97.62,82.54,70.43,77.9,71.6,11922.0,12.52,8.01
2025,Nusa Tenggara Timur,95.45,77.28,62.88,73.52,69.0,8735.0,12.02,8.13
2025,Papua,91.81,77.95,56.13,78.64,71.31,11342.0,14.16,10.01
2025,Papua Barat,94.0,72.24,57.63,75.44,62.52,9115.0,10.06,7.95
2025,Papua Barat Daya,94.21,75.13,58.71,77.1,65.2,9076.0,0.46,8.51
2025,Papua Pegunungan,74.85,56.16,39.87,59.65,52.39,5861.0,0.0,4.33
2025,Papua Selatan,87.64,57.72,45.48,74.8,62.95,9983.0,15.82,8.5
2025,Papua Tengah,72.55,54.33,35.59,65.45,53.79,8036.0,6.92,6.24
2025,Riau,97.54,81.4,65.22,80.06,72.41,12233.0,0.0,9.52
2025,Sulawesi Barat,95.99,75.49,60.89,74.93,68.26,10516.0,24.26,8.28
2025,Sulawesi Selatan,96.46,78.45,68.1,79.45,74.92,12773.0,5.7,8.98
2025,Sulawesi Tengah,94.67,78.28,68.68,76.17,70.95,10934.0,9.84,9.16
2025,Sulawesi Tenggara,95.89,74.78,63.31,78.18,71.84,10992.0,4.96,9.56
2025,Sulawesi Utara,96.0,75.05,61.26,79.15,76.13,12450.0,0.52,9.93
2025,Sumatera Barat,97.06,82.7,71.57,79.95,76.89,12041.0,2.62,9.54
2025,Sumatera Selatan,95.98,74.27,63.08,77.99,73.38,12416.0,1.24,8.66
2025,Sumatera Utara,95.99,77.41,70.4,80.14,73.9,11898.0,2.88,10.03
